"","date","L001_RAIN_Inches","L005_RAIN_Inches","L006_RAIN_Inches","LZ40_RAIN_Inches","average_rainfall"
"7799","2021-05-08",0,0,0,0,0
"7800","2021-05-09",0,0,0,0,0
"7801","2021-05-10",0,0.01,0,0,0.0025
"7802","2021-05-11",0,0,0,0,0
"7803","2021-05-12",0.65,0,0.6,0.46,0.4275
"7804","2021-05-13",0,0.03,0,0.01,0.01
"7805","2021-05-14",0,0,0,0,0
"7806","2021-05-15",0,0,0,0,0
"7807","2021-05-16",0,0,0,0,0
"7808","2021-05-17",0,0,0,0,0
"7809","2021-05-18",0,0,0,0,0
"7810","2021-05-19",0.01,0,0,0,0.0025
"7811","2021-05-20",0,0,0,0,0
"7812","2021-05-21",0,0,0,0,0
"7813","2021-05-22",0,0,0,0,0
"7814","2021-05-23",NA,0,0,0,NA
"7815","2021-05-24",NA,0,0,0,NA
"7816","2021-05-25",NA,0,0,0,NA
"7817","2021-05-26",NA,0,0,0,NA
"7818","2021-05-27",NA,0,0,0,NA
"7819","2021-05-28",NA,0,0,0,NA
"7820","2021-05-29",NA,0,0.16,0.01,NA
"7821","2021-05-30",NA,0.1,1.89,0.24,NA
"7822","2021-05-31",NA,0,0,0,NA
"7823","2021-06-01",NA,0,0.26,0.03,NA
"7824","2021-06-02",NA,0,NA,0.55,NA
"7825","2021-06-03",NA,0,NA,0.11,NA
"7826","2021-06-04",NA,0.31,0.01,NA,NA
"7827","2021-06-05",NA,0,0,0,NA
"7828","2021-06-06",NA,0,0,0,NA
"7829","2021-06-07",NA,0,0,0.01,NA
"7830","2021-06-08",NA,0,0,0,NA
"7831","2021-06-09",NA,0,0,0,NA
"7832","2021-06-10",NA,0,0,0,NA
"7833","2021-06-11",NA,0.31,0.44,0.01,NA
"7834","2021-06-12",NA,0.08,0.3,0.14,NA
"7835","2021-06-13",NA,0.03,0.03,0,NA
"7836","2021-06-14",NA,0.4,NA,0.23,NA
"7837","2021-06-15",NA,0.04,0.45,0.29,NA
"7838","2021-06-16",NA,1.51,0.69,0.88,NA
"7839","2021-06-17",NA,0.02,0.09,0.07,NA
"7840","2021-06-18",NA,0,0.01,0.01,NA
"7841","2021-06-19",NA,0,0,0,NA
"7842","2021-06-20",NA,0,0.14,0.11,NA
"7843","2021-06-21",NA,0.25,0,0.13,NA
"7844","2021-06-22",NA,0,0,0,NA
"7845","2021-06-23",NA,0.3,0.19,0.83,NA
"7846","2021-06-24",NA,0.01,0.23,NA,NA
"7847","2021-06-25",NA,0.38,0.05,0.21,NA
"7848","2021-06-26",NA,0,0.04,0.02,NA
"7849","2021-06-27",NA,0,0.02,0.27,NA
"7850","2021-06-28",NA,0.02,0.19,0.9,NA
"7851","2021-06-29",NA,0.39,1.43,0.28,NA
"7852","2021-06-30",NA,0.25,0.03,0.11,NA
"7853","2021-07-01",NA,0.1,0.37,0.06,NA
"7854","2021-07-02",NA,0.2,0.01,0,NA
"7855","2021-07-03",NA,0,0,0,NA
"7856","2021-07-04",NA,0.48,0.01,0,NA
"7857","2021-07-05",NA,2.06,1.08,1.51,NA
"7858","2021-07-06",NA,0.09,0.84,0.14,NA
"7859","2021-07-07",NA,0.03,0.52,0.17,NA
"7860","2021-07-08",NA,1.73,0.14,0.04,NA
"7861","2021-07-09",NA,0.43,0.01,0.4,NA
"7862","2021-07-10",NA,0.02,0.1,0.06,NA
"7863","2021-07-11",NA,0,0.83,0.35,NA
"7864","2021-07-12",NA,0.05,0.23,0.28,NA
"7865","2021-07-13",NA,0.56,0.5,1.29,NA
"7866","2021-07-14",NA,0.01,0,0,NA
"7867","2021-07-15",0,0.19,0.1,0.04,0.0825
"7868","2021-07-16",0.11,0,0,0,0.0275
"7869","2021-07-17",0,0,0.49,NA,NA
"7870","2021-07-18",0,0,0.04,0,0.01
"7871","2021-07-19",0,0,NA,0.02,NA
"7872","2021-07-20",0.03,0,0,0.02,0.0125
"7873","2021-07-21",0.03,0.76,0,NA,NA
"7874","2021-07-22",0,0.24,0,0,0.06
"7875","2021-07-23",0.47,0.35,0.05,0.06,0.2325
"7876","2021-07-24",0,0.03,0.07,0.02,0.03
"7877","2021-07-25",0.12,0,0.67,0,0.1975
"7878","2021-07-26",0,0,0,0,0
"7879","2021-07-27",0.05,0.05,0.3,0.09,0.1225
"7880","2021-07-28",0,0.61,0.88,0.55,0.51
"7881","2021-07-29",0,0.33,0.09,0.29,0.1775
"7882","2021-07-30",0,0.42,0.15,0,0.1425
"7883","2021-07-31",0,0.01,0,0.13,0.035
"7884","2021-08-01",0,0,0,0,0
"7885","2021-08-02",0.03,0.74,0.09,0.51,0.3425
"7886","2021-08-03",1.12,1.38,0.24,0.35,0.7725
"7887","2021-08-04",0.04,0.03,0,0.02,0.0225
"7888","2021-08-05",0,0.26,0.01,0,0.0675
"7889","2021-08-06",0,0.58,1.38,0.94,0.725
"7890","2021-08-07",0.01,0.04,0.01,0,0.015
"7891","2021-08-08",0,0,0,0,0
"7892","2021-08-09",0,0.01,0.09,0,0.025
"7893","2021-08-10",0.77,0.8,0.18,0,0.4375
"7894","2021-08-11",0.1,0.64,1.22,0.48,0.61
"7895","2021-08-12",0,0,0.7,0,0.175
"7896","2021-08-13",0.69,1.16,1.24,0.34,0.8575
"7897","2021-08-14",0.25,0.4,0.29,0.97,0.4775
"7898","2021-08-15",0,0.01,0.15,0.17,0.0825
"7899","2021-08-16",0,0,0,0,0
"7900","2021-08-17",0,0.04,0.01,0,0.0125
"7901","2021-08-18",0.06,0,0,0.08,0.035
"7902","2021-08-19",0,0,0,0,0
"7903","2021-08-20",0,0,0,0,0
"7904","2021-08-21",0,0,0,0,0
"7905","2021-08-22",0,0,0,0,0
"7906","2021-08-23",0.82,0.01,0.17,0.95,0.4875
"7907","2021-08-24",0,0,0,0,0
"7908","2021-08-25",0.2,0.27,0.55,0.35,0.3425
"7909","2021-08-26",0.37,0.74,0.68,0.43,0.555
"7910","2021-08-27",0.1,0.32,0.45,0.79,0.415
"7911","2021-08-28",0,0,0,0,0
"7912","2021-08-29",0,0,0.5,0,0.125
"7913","2021-08-30",0,0.49,0,0,0.1225
"7914","2021-08-31",0.05,0,0,0,0.0125
"7915","2021-09-01",0.09,0,0.04,0,0.0325
"7916","2021-09-02",0,0.13,0.2,0.08,0.1025
"7917","2021-09-03",0,0.01,0,0,0.0025
"7918","2021-09-04",0.03,0.07,0,0,0.025
"7919","2021-09-05",0.2,0,0,0,0.05
"7920","2021-09-06",1.65,0,0,0,0.4125
"7921","2021-09-07",0,0.01,0.02,0.14,0.0425
"7922","2021-09-08",0.92,0.62,1.19,0.34,0.7675
"7923","2021-09-09",0.22,0,0,0,0.055
"7924","2021-09-10",0.01,0.29,0.96,0.15,0.3525
"7925","2021-09-11",0.31,0,0.01,0,0.08
"7926","2021-09-12",0,0.06,0.28,0.55,0.2225
"7927","2021-09-13",0.01,0,0.62,0,0.1575
"7928","2021-09-14",0,0.57,0.33,0,0.225
"7929","2021-09-15",0,0.38,0.03,0.11,0.13
"7930","2021-09-16",0,0.02,0.93,1.58,0.6325
"7931","2021-09-17",0.02,0.37,0.13,0.12,0.16
"7932","2021-09-18",0.74,0.12,0.01,0,0.2175
"7933","2021-09-19",0,0,0,0,0
"7934","2021-09-20",0.09,0.24,0.01,0.02,0.09
"7935","2021-09-21",0.4,1.02,0.14,0.07,0.4075
"7936","2021-09-22",0.36,0.47,0.15,0.01,0.2475
"7937","2021-09-23",0.81,0.19,0,0,0.25
"7938","2021-09-24",0.15,0,0.51,0.35,0.2525
"7939","2021-09-25",0,0,0.01,0,0.0025
"7940","2021-09-26",0,0,0,0,0
"7941","2021-09-27",0,0,0,0,0
"7942","2021-09-28",0,0,0,0,0
"7943","2021-09-29",0,0,0,0,0
"7944","2021-09-30",0,0,0,0,0
"7945","2021-10-01",0,0.06,0,0,0.015
"7946","2021-10-02",0,0,0,0,0
"7947","2021-10-03",0,0,0,0,0
"7948","2021-10-04",0,0,0,0,0
"7949","2021-10-05",0,0,0.18,0.05,0.0575
"7950","2021-10-06",0,0,0,0,0
"7951","2021-10-07",0,0,0,0,0
"7952","2021-10-08",1.83,0.96,0.1,0.17,0.765
"7953","2021-10-09",0.93,0.66,0.16,0.15,0.475
"7954","2021-10-10",0.07,0.01,0.01,0,0.0225
"7955","2021-10-11",0,0,0,0,0
"7956","2021-10-12",0,0,0,0,0
"7957","2021-10-13",0,0,0,0,0
"7958","2021-10-14",0,0,0.01,0.02,0.0075
"7959","2021-10-15",0,0,0,0,0
"7960","2021-10-16",0,0,0,0,0
"7961","2021-10-17",0,0,0,0,0
"7962","2021-10-18",0,0,0,0,0
"7963","2021-10-19",0,0,0,0,0
"7964","2021-10-20",0,0,0,0,0
"7965","2021-10-21",0,0,0,0,0
"7966","2021-10-22",0,0,0,0,0
"7967","2021-10-23",0,0,0.02,0.05,0.0175
"7968","2021-10-24",0,0,0,0.58,0.145
"7969","2021-10-25",0.04,0.06,0.14,0.11,0.0875
"7970","2021-10-26",0,0,0.01,0,0.0025
"7971","2021-10-27",0,0,0,0.01,0.0025
"7972","2021-10-28",0.1,0.21,0.2,0.11,0.155
"7973","2021-10-29",0,0,0.01,0,0.0025
"7974","2021-10-30",0.04,0.04,0,0.05,0.0325
"7975","2021-10-31",0,0,0,0,0
"7976","2021-11-01",0,0,0,0,0
"7977","2021-11-02",0,0,0,0,0
"7978","2021-11-03",0,0,0,0,0
"7979","2021-11-04",0,0.05,0.26,0.07,0.095
"7980","2021-11-05",1.43,1.75,0.91,0.76,1.2125
"7981","2021-11-06",0.26,0.13,0.47,0.6,0.365
"7982","2021-11-07",0,0,0,0,0
"7983","2021-11-08",0.04,0,0,0,0.01
"7984","2021-11-09",0,0,0,0,0
"7985","2021-11-10",0,0,0.04,0.01,0.0125
"7986","2021-11-11",0.07,0,0.01,0.01,0.0225
"7987","2021-11-12",0.19,0.07,0,0.63,0.2225
"7988","2021-11-13",0,0,0,0,0
"7989","2021-11-14",0,0,0,0,0
"7990","2021-11-15",0,0,0,0,0
"7991","2021-11-16",0,0.01,0,0,0.0025
"7992","2021-11-17",0,0,0,0,0
"7993","2021-11-18",0,0,0,0,0
"7994","2021-11-19",0.07,0,0.04,0,0.0275
"7995","2021-11-20",0.03,0.08,0.66,0.3,0.2675
"7996","2021-11-21",0.41,0.03,0.05,0.12,0.1525
"7997","2021-11-22",0,0,0.06,0,0.015
"7998","2021-11-23",0,0,0,0,0
"7999","2021-11-24",0,0,0,0,0
"8000","2021-11-25",0,0,0,0,0
"8001","2021-11-26",0,0.01,0,0,0.0025
"8002","2021-11-27",0,0,0,0,0
"8003","2021-11-28",0,0,0,0,0
"8004","2021-11-29",0.03,0,0,NA,NA
"8005","2021-11-30",0,0,0,0,0
"8006","2021-12-01",0,0,0,0,0
"8007","2021-12-02",0,0,0,0.03,0.0075
"8008","2021-12-03",0,0,0,0,0
"8009","2021-12-04",0,0,0,0,0
"8010","2021-12-05",0,0,0,0,0
"8011","2021-12-06",0,0.02,0.02,0.1,0.035
"8012","2021-12-07",0,0,0,0,0
"8013","2021-12-08",0.01,0,0,0,0.0025
"8014","2021-12-09",0,0.04,0,0,0.01
"8015","2021-12-10",0,0,0,0,0
"8016","2021-12-11",0,0,0,0,0
"8017","2021-12-12",0,0,0,0,0
"8018","2021-12-13",0.38,0,0,0,0.095
"8019","2021-12-14",0,0.01,0,0,0.0025
"8020","2021-12-15",0,0.47,0.11,0.36,0.235
"8021","2021-12-16",0,0,0.01,0,0.0025
"8022","2021-12-17",0,0,0,0,0
"8023","2021-12-18",0.01,0.01,0,0,0.005
"8024","2021-12-19",0,0.02,0,0,0.005
"8025","2021-12-20",0,0,0,0,0
"8026","2021-12-21",0.12,0.11,0.17,0.07,0.1175
"8027","2021-12-22",0,0,0,0,0
"8028","2021-12-23",0,0,0,0,0
"8029","2021-12-24",0,0,0,0,0
"8030","2021-12-25",0,0,0,0,0
"8031","2021-12-26",0,0,0,0,0
"8032","2021-12-27",0,0,0,0,0
"8033","2021-12-28",0,0,0,0,0
"8034","2021-12-29",0,0,0,0,0
"8035","2021-12-30",0,0.01,0,0,0.0025
"8036","2021-12-31",0.01,0,0,0,0.0025
"8037","2022-01-01",0,0,0,0,0
"8038","2022-01-02",0,0,0,0,0
"8039","2022-01-03",0.02,0.01,0.02,0.01,0.015
"8040","2022-01-04",0,0,0,0,0
"8041","2022-01-05",0,0,0,0,0
"8042","2022-01-06",0,0,0,0,0
"8043","2022-01-07",0,0,0,0,0
"8044","2022-01-08",0,0,0,0,0
"8045","2022-01-09",0,0,0,0,0
"8046","2022-01-10",0,0.03,0.02,0,0.0125
"8047","2022-01-11",0,0.01,0,0,0.0025
"8048","2022-01-12",0,0,0,0,0
"8049","2022-01-13",0,0.01,0.01,0,0.005
"8050","2022-01-14",0,0,0,0,0
"8051","2022-01-15",0,0,0,0,0
"8052","2022-01-16",0.72,0.71,0.49,0.51,0.6075
"8053","2022-01-17",0,0,0,0,0
"8054","2022-01-18",0,0,0,0,0
"8055","2022-01-19",0,0,0,0,0
"8056","2022-01-20",NA,0.09,0.1,0.19,NA
"8057","2022-01-21",0.04,0.03,0,0,0.0175
"8058","2022-01-22",0.01,0,0.03,0.08,0.03
"8059","2022-01-23",0,0,0,0,0
"8060","2022-01-24",0,0,0,0,0
"8061","2022-01-25",0.01,0.01,0.01,0.01,0.01
"8062","2022-01-26",0.03,0.02,0.07,0.13,0.0625
"8063","2022-01-27",0,0,0,0,0
"8064","2022-01-28",0,0,0,0,0
"8065","2022-01-29",0,0,0,0,0
"8066","2022-01-30",0,0,0,0,0
"8067","2022-01-31",0,0,0,0.01,0.0025
"8068","2022-02-01",0,0,0,0,0
"8069","2022-02-02",0,0,0,0,0
"8070","2022-02-03",0,0,0,0,0
"8071","2022-02-04",0,0,0,0,0
"8072","2022-02-05",0,0,0,0,0
"8073","2022-02-06",0,0,0.02,0,0.005
"8074","2022-02-07",0,0,0,0,0
"8075","2022-02-08",0.01,0,0,0,0.0025
"8076","2022-02-09",0.17,0.56,0.18,0.24,0.2875
"8077","2022-02-10",0,0,0,0,0
"8078","2022-02-11",0,0,0,0,0
"8079","2022-02-12",0,0,0,0,0
"8080","2022-02-13",0.03,0.03,0.1,0.1,0.065
"8081","2022-02-14",0,0,0,0,0
"8082","2022-02-15",0,0,0,0,0
"8083","2022-02-16",0,0,0,0,0
"8084","2022-02-17",0.01,0,0,0,0.0025
"8085","2022-02-18",0,0,0,0,0
"8086","2022-02-19",0.01,0.02,0.02,0,0.0125
"8087","2022-02-20",0,0,0.01,0,0.0025
"8088","2022-02-21",0,0,0,0,0
"8089","2022-02-22",0,0,0,0,0
"8090","2022-02-23",0,0,0,0,0
"8091","2022-02-24",0,0,0,0,0
"8092","2022-02-25",0,0,0,0,0
"8093","2022-02-26",0,0,0,0,0
"8094","2022-02-27",0,0,0,0,0
"8095","2022-02-28",0,0,0,0,0
"8096","2022-03-01",0,0,0,0,0
"8097","2022-03-02",0,0,0,0,0
"8098","2022-03-03",0,0,0,0,0
"8099","2022-03-04",0,0,0,0,0
"8100","2022-03-05",0,0,0,0,0
"8101","2022-03-06",0,0,0,0,0
"8102","2022-03-07",0,0,0,0,0
"8103","2022-03-08",0,0,0,0,0
"8104","2022-03-09",0.52,0.02,0,0,0.135
"8105","2022-03-10",0,0,0,0,0
"8106","2022-03-11",0,0,0.07,0,0.0175
"8107","2022-03-12",0.12,0.03,0.25,0.26,0.165
"8108","2022-03-13",0,0,0,0,0
"8109","2022-03-14",0,0,0,0,0
"8110","2022-03-15",1.63,0.03,0.35,0.1,0.5275
"8111","2022-03-16",0.02,0.02,0.01,0.01,0.015
"8112","2022-03-17",0.01,0,0,0,0.0025
"8113","2022-03-18",0,0,0,0,0
"8114","2022-03-19",0,0,0,0,0
"8115","2022-03-20",0,0,0.01,0,0.0025
"8116","2022-03-21",0,0,0,0,0
"8117","2022-03-22",0,0,0,0,0
"8118","2022-03-23",0,0,0,0.02,0.005
"8119","2022-03-24",0.35,0.04,0.13,0.07,0.1475
"8120","2022-03-25",0,0,0.01,0,0.0025
"8121","2022-03-26",0,0,0,0,0
"8122","2022-03-27",0,0,0,0,0
"8123","2022-03-28",0,0,0,0,0
"8124","2022-03-29",0,0,0,0,0
"8125","2022-03-30",0,0,0,0,0
"8126","2022-03-31",0,0,0,0,0
"8127","2022-04-01",0.06,0,0.1,0,0.04
"8128","2022-04-02",0.12,0.11,0.08,0.16,0.1175
"8129","2022-04-03",0,0,0,0,0
"8130","2022-04-04",0.01,0.02,0.19,0.01,0.0575
"8131","2022-04-05",0,0.01,0.02,0,0.0075
"8132","2022-04-06",0,0,0,0,0
"8133","2022-04-07",0.08,0.01,0,0,0.0225
"8134","2022-04-08",0,0,0,0,0
"8135","2022-04-09",0,0,0,0,0
"8136","2022-04-10",0,0,0,0,0
"8137","2022-04-11",0,0,0,0,0
"8138","2022-04-12",0,0,0,0,0
"8139","2022-04-13",0,0,0,0,0
"8140","2022-04-14",0,0,0.22,0.01,0.0575
"8141","2022-04-15",0,0,0.01,0,0.0025
"8142","2022-04-16",0,0,0,0,0
"8143","2022-04-17",0,0,0,0,0
"8144","2022-04-18",0,0,0,0.03,0.0075
"8145","2022-04-19",0,0.03,0,0,0.0075
"8146","2022-04-20",0,0,0,0,0
"8147","2022-04-21",0,0,0,0,0
"8148","2022-04-22",0,0,0,0,0
"8149","2022-04-23",0,0,0,0,0
"8150","2022-04-24",0,0,0,0,0
"8151","2022-04-25",0,0,0,0,0
"8152","2022-04-26",0,0,0,0,0
"8153","2022-04-27",0,0.01,0,0,0.0025
"8154","2022-04-28",0,0.01,0,0.01,0.005
"8155","2022-04-29",0,0,0,0,0
"8156","2022-04-30",0,0.23,0,0,0.0575
"8157","2022-05-01",0.1,0,0.01,0,0.0275
"8158","2022-05-02",0,0,0.02,0,0.005
"8159","2022-05-03",0,0,1.42,0.01,0.3575
"8160","2022-05-04",0.26,0.01,0.01,0,0.07
"8161","2022-05-05",0,0,0,0,0
"8162","2022-05-06",0,0,0,0,0
"8163","2022-05-07",0,0.14,0.07,0.07,0.07
"8164","2022-05-08",0,0,0.01,0,0.0025
"8165","2022-05-09",0,0,0,0,0
"8166","2022-05-10",0,0,0,0,0
"8167","2022-05-11",0,0,0,0,0
"8168","2022-05-12",0,0.01,0,0,0.0025
"8169","2022-05-13",0,0.01,0.45,0.13,0.1475
"8170","2022-05-14",0,0,0,0,0
"8171","2022-05-15",0.04,0.02,0,0,0.015
"8172","2022-05-16",0,0,0,0,0
"8173","2022-05-17",0.02,0,0.01,0,0.0075
"8174","2022-05-18",0,0,0,0,0
"8175","2022-05-19",0.02,0,0,0,0.005
"8176","2022-05-20",0.79,0.23,1.33,0.72,0.7675
"8177","2022-05-21",0,0,0,0.01,0.0025
"8178","2022-05-22",0,0,0,0,0
"8179","2022-05-23",0,0,0,0,0
"8180","2022-05-24",0,0,0,0,0
"8181","2022-05-25",0,0,0,0.01,0.0025
"8182","2022-05-26",0,0.01,0,0,0.0025
"8183","2022-05-27",0,0.03,0,0.15,0.045
"8184","2022-05-28",0.64,0.01,0.26,0,0.2275
"8185","2022-05-29",0.48,1.17,0.38,1.3,0.8325
"8186","2022-05-30",0,0,0,0,0
"8187","2022-05-31",0,0,0.03,0,0.0075
"8188","2022-06-01",0,0,0.17,0,0.0425
"8189","2022-06-02",0,0,0.15,0,0.0375
"8190","2022-06-03",0.89,1.64,0.84,0.86,1.0575
"8191","2022-06-04",0.08,0.09,0.48,0.17,0.205
"8192","2022-06-05",0,0,0,0,0
"8193","2022-06-06",0.02,0.05,0.12,0.05,0.06
"8194","2022-06-07",0.01,0,0,0,0.0025
"8195","2022-06-08",0.1,0.01,0,0,0.0275
"8196","2022-06-09",1.33,0.01,0.01,0.02,0.3425
"8197","2022-06-10",2.46,1.76,2.19,2.16,2.1425
"8198","2022-06-11",0.01,0.03,0.02,0,0.015
"8199","2022-06-12",0,0,0.1,0.13,0.0575
"8200","2022-06-13",0,0,0,0,0
"8201","2022-06-14",0.16,0,0,0,0.04
"8202","2022-06-15",0,0,0,0,0
"8203","2022-06-16",0,0,0,0,0
"8204","2022-06-17",0,0,0,0,0
"8205","2022-06-18",0.06,0,0,0,0.015
"8206","2022-06-19",0,0,0,0,0
"8207","2022-06-20",1.54,1.07,0.13,1.66,1.1
"8208","2022-06-21",0,0,0.01,0,0.0025
"8209","2022-06-22",0,0,0,0,0
"8210","2022-06-23",0,0,0,0,0
"8211","2022-06-24",0,0,0,0,0
"8212","2022-06-25",1.09,0.09,0.02,0.79,0.4975
"8213","2022-06-26",0.01,0.08,0,0,0.0225
"8214","2022-06-27",1.1,0,0.01,0.43,0.385
"8215","2022-06-28",0,0,0,0,0
"8216","2022-06-29",0.08,0,0.73,0,0.2025
"8217","2022-06-30",0,0,0,0,0
"8218","2022-07-01",0,0,0,0,0
"8219","2022-07-02",0,0,NA,0,NA
"8220","2022-07-03",0,0,0,0,0
"8221","2022-07-04",0.02,0,0.66,0,0.17
"8222","2022-07-05",0.11,0,0.33,0.98,0.355
"8223","2022-07-06",0,0,0.01,0,0.0025
"8224","2022-07-07",0.01,0,0.11,0.03,0.0375
"8225","2022-07-08",0.02,0,0.35,0.17,0.135
"8226","2022-07-09",0.27,0.27,0.09,0.37,0.25
"8227","2022-07-10",1.1,0.28,0.26,1.53,0.7925
"8228","2022-07-11",0,0,0.7,0.02,0.18
"8229","2022-07-12",0,0.36,0.51,0.05,0.23
"8230","2022-07-13",0,0.03,0.01,0.02,0.015
"8231","2022-07-14",0.01,0.12,0,0,0.0325
"8232","2022-07-15",0.55,0.05,1.05,0.19,0.46
"8233","2022-07-16",0.38,1.46,1.32,1.1,1.065
"8234","2022-07-17",0.26,0.5,0.06,0.33,0.2875
"8235","2022-07-18",0,0,0.04,0.14,0.045
"8236","2022-07-19",0,0.02,0.01,0,0.0075
"8237","2022-07-20",0,0,0,0,0
"8238","2022-07-21",0,0,0,0,0
"8239","2022-07-22",0,0,0,0,0
"8240","2022-07-23",1.01,0,0,0,0.2525
"8241","2022-07-24",0,0,0,0.11,0.0275
"8242","2022-07-25",0,0.02,0.13,0.06,0.0525
"8243","2022-07-26",0.34,0.35,0.08,0.07,0.21
"8244","2022-07-27",0.09,0,0.07,0.1,0.065
"8245","2022-07-28",0,0,0,0,0
"8246","2022-07-29",0,0.03,0,0,0.0075
"8247","2022-07-30",0,0,0,0,0
"8248","2022-07-31",0,0,0,0,0
"8249","2022-08-01",0,0,0.04,0,0.01
"8250","2022-08-02",0.92,0.93,0.36,0.39,0.65
"8251","2022-08-03",0,0,0.03,0,0.0075
"8252","2022-08-04",0.19,0,0.01,0,0.05
"8253","2022-08-05",0,0,0,0,0
"8254","2022-08-06",0,0,0,0,0
"8255","2022-08-07",0,0.04,0.34,0.07,0.1125
"8256","2022-08-08",0.04,0,0,0,0.01
"8257","2022-08-09",0.03,0,0,0.05,0.02
"8258","2022-08-10",0,0,0,0,0
"8259","2022-08-11",0,0,0,0,0
"8260","2022-08-12",0,0,0,0,0
"8261","2022-08-13",0.02,0.42,1.81,1.18,0.8575
"8262","2022-08-14",0.06,0.11,0,0,0.0425
"8263","2022-08-15",0,0.13,0,0,0.0325
"8264","2022-08-16",0.17,0,0,0.02,0.0475
"8265","2022-08-17",0.01,0,0,0,0.0025
"8266","2022-08-18",0,0.34,0,0.27,0.1525
"8267","2022-08-19",0.29,0,0,0,0.0725
"8268","2022-08-20",0,0,0,0,0
"8269","2022-08-21",0,0,0,0,0
"8270","2022-08-22",0,0,0,0,0
"8271","2022-08-23",0,0,0,0,0
"8272","2022-08-24",0.21,0,0.22,0.15,0.145
"8273","2022-08-25",0,0,0.04,0,0.01
"8274","2022-08-26",0,0.04,0,0,0.01
"8275","2022-08-27",0,0.02,0.01,0.03,0.015
"8276","2022-08-28",0.04,0,0.01,0,0.0125
"8277","2022-08-29",0.01,0,0,0,0.0025
"8278","2022-08-30",0,0.04,0,0,0.01
"8279","2022-08-31",0,0,0,0,0
"8280","2022-09-01",0,0.35,0.09,0,0.11
"8281","2022-09-02",0,0,0.9,0,0.225
"8282","2022-09-03",0,0.01,0,0,0.0025
"8283","2022-09-04",0,0,0,0.06,0.015
"8284","2022-09-05",0,0,0,0,0
"8285","2022-09-06",0,0,0,0,0
"8286","2022-09-07",0,0,0.03,0.04,0.0175
"8287","2022-09-08",0.11,0.24,0.34,0.69,0.345
"8288","2022-09-09",0.04,0.01,0.01,0.37,0.1075
"8289","2022-09-10",0,0.02,0.49,0.25,0.19
"8290","2022-09-11",0,0,0.03,0.01,0.01
"8291","2022-09-12",0,0,0,0.01,0.0025
"8292","2022-09-13",0.7,0.36,0.09,0.32,0.3675
"8293","2022-09-14",1.1,0,0.01,0,0.2775
"8294","2022-09-15",0.18,1,0.94,2.02,1.035
"8295","2022-09-16",1,0.72,0.46,1.2,0.845
"8296","2022-09-17",0.01,0,0.35,0,0.09
"8297","2022-09-18",0,0,0.02,0,0.005
"8298","2022-09-19",0,0,0.01,0.04,0.0125
"8299","2022-09-20",0,0.05,0.01,0,0.015
"8300","2022-09-21",0.82,0.01,0,0,0.2075
"8301","2022-09-22",0,0,0,0,0
"8302","2022-09-23",0.18,0,0,0,0.045
"8303","2022-09-24",NA,0.37,0.07,1.33,NA
"8304","2022-09-25",NA,0.34,0.03,0.3,NA
"8305","2022-09-26",NA,0.07,0.05,0.02,NA
"8306","2022-09-27",0.98,1.25,1.3,1.23,1.19
"8307","2022-09-28",0.7,1.08,0.9,0.65,0.8325
"8308","2022-09-29",0.05,0.03,0,0,0.02
"8309","2022-09-30",0,0,0,0,0
"8310","2022-10-01",0,0,0,0,0
"8311","2022-10-02",0,0,0,0,0
"8312","2022-10-03",NA,0.01,0,0,NA
"8313","2022-10-04",0,0,0,0,0
"8314","2022-10-05",0,0,0,0,0
"8315","2022-10-06",0,0,0,0,0
"8316","2022-10-07",0,0,0,0,0
"8317","2022-10-08",0,0,0,0,0
"8318","2022-10-09",0.01,0,0.2,0,0.0525
"8319","2022-10-10",0,0,0,0,0
"8320","2022-10-11",0,0,0,0,0
"8321","2022-10-12",0.74,0.12,0.14,0.19,0.2975
"8322","2022-10-13",0.01,0.49,0.09,0.03,0.155
"8323","2022-10-14",0.3,0.07,2.24,1.73,1.085
"8324","2022-10-15",0,0,0.01,0,0.0025
"8325","2022-10-16",0,0,0,0,0
"8326","2022-10-17",0.07,0.02,0.4,0.07,0.14
"8327","2022-10-18",0.06,0,0.01,0.07,0.035
"8328","2022-10-19",0,0,0,0,0
"8329","2022-10-20",0,0,0,0,0
"8330","2022-10-21",0,0,0,0,0
"8331","2022-10-22",0,0,0,0,0
"8332","2022-10-23",0,0,0,0,0
"8333","2022-10-24",0,0,0,0,0
"8334","2022-10-25",0,0,0,0,0
"8335","2022-10-26",0,0,0,0,0
"8336","2022-10-27",0,0,0,0,0
"8337","2022-10-28",0,0,0,0,0
"8338","2022-10-29",0.31,0,0.13,0,0.11
"8339","2022-10-30",0,0,0.01,0,0.0025
"8340","2022-10-31",0,0,0,0,0
"8341","2022-11-01",0,0,0,0,0
"8342","2022-11-02",0.33,0,0,0,0.0825
"8343","2022-11-03",0.18,0.14,0.02,0.16,0.125
"8344","2022-11-04",0,0,0,0,0
"8345","2022-11-05",0,0,0,0,0
"8346","2022-11-06",0.07,0,0,0,0.0175
"8347","2022-11-07",0,0,0,0,0
"8348","2022-11-08",0.01,0,0.04,0.03,0.02
"8349","2022-11-09",1.23,0.51,0.72,0.56,0.755
"8350","2022-11-10",0.99,1.18,1.33,0.55,1.0125
"8351","2022-11-11",0,0.02,0,0,0.005
"8352","2022-11-12",0,0.02,0,0,0.005
"8353","2022-11-13",0.28,0,0,0.12,0.1
