"","date","LZ40_H2OT_Degrees Celsius"
"7963",2016-10-19,26.46
"7964",2016-10-20,26.3
"7965",2016-10-21,26.07
"7966",2016-10-22,25.45
"7967",2016-10-23,24.38
"7968",2016-10-24,23.99
"7969",2016-10-25,23.86
"7970",2016-10-26,23.77
"7971",2016-10-27,23.68
"7972",2016-10-28,23.64
"7973",2016-10-29,23.68
"7974",2016-10-30,23.82
"7975",2016-10-31,23.99
"7976",2016-11-01,24.13
"7977",2016-11-02,24.19
"7978",2016-11-03,24.05
"7979",2016-11-04,24.3
"7980",2016-11-05,24.13
"7981",2016-11-06,23.96
"7982",2016-11-07,23.64
"7983",2016-11-08,23.47
"7984",2016-11-09,24.34
"7985",2016-11-10,23.8
"7986",2016-11-11,24.39
"7987",2016-11-12,23.47
"7988",2016-11-13,23.57
"7989",2016-11-14,23.64
"7990",2016-11-15,22.8
"7991",2016-11-16,22.22
"7992",2016-11-17,21.92
"7993",2016-11-18,22.09
"7994",2016-11-19,22.31
"7995",2016-11-20,21.58
"7996",2016-11-21,20.89
"7997",2016-11-22,20.1
"7998",2016-11-23,20.55
"7999",2016-11-24,21.16
"8000",2016-11-25,21.46
"8001",2016-11-26,22.05
"8002",2016-11-27,21.25
"8003",2016-11-28,21.15
"8004",2016-11-29,21.53
"8005",2016-11-30,21.85
"8006",2016-12-01,23.4
"8007",2016-12-02,22.48
"8008",2016-12-03,22.22
"8009",2016-12-04,22.16
"8010",2016-12-05,22.55
"8011",2016-12-06,22.9
"8012",2016-12-07,22.99
"8013",2016-12-08,22.87
"8014",2016-12-09,22.12
"8015",2016-12-10,20.87
"8016",2016-12-11,20.89
"8017",2016-12-12,22.83
"8018",2016-12-13,23.57
"8019",2016-12-14,23.19
"8020",2016-12-15,22.1
"8021",2016-12-16,21.85
"8022",2016-12-17,22.1
"8023",2016-12-18,22.44
"8024",2016-12-19,23.76
"8025",2016-12-20,23.08
"8026",2016-12-21,22.75
"8027",2016-12-22,22.3
"8028",2016-12-23,22.22
"8029",2016-12-24,22.89
"8030",2016-12-25,22.79
"8031",2016-12-26,22.95
"8032",2016-12-27,23.26
"8033",2016-12-28,24.23
"8034",2016-12-29,23.63
"8035",2016-12-30,21.75
"8036",2016-12-31,20.31
"8037",2017-01-01,20.63
"8038",2017-01-02,20.85
"8039",2017-01-03,22.34
"8040",2017-01-04,21.67
"8041",2017-01-05,22.71
"8042",2017-01-06,21.77
"8043",2017-01-07,21.18
"8044",2017-01-08,18.6
"8045",2017-01-09,17.08
"8046",2017-01-10,16.71
"8047",2017-01-11,17.07
"8048",2017-01-12,17.79
"8049",2017-01-13,18.31
"8050",2017-01-14,18.7
"8051",2017-01-15,19.06
"8052",2017-01-16,19.07
"8053",2017-01-17,20.84
"8054",2017-01-18,20.81
"8055",2017-01-19,21.77
"8056",2017-01-20,21.42
"8057",2017-01-21,21.31
"8058",2017-01-22,21.05
"8059",2017-01-23,21.15
"8060",2017-01-24,20.43
"8061",2017-01-25,20.72
"8062",2017-01-26,20.61
"8063",2017-01-27,20.82
"8064",2017-01-28,20.16
"8065",2017-01-29,18.73
"8066",2017-01-30,18.18
"8067",2017-01-31,18.41
"8068",2017-02-01,18.36
"8069",2017-02-02,19.31
"8070",2017-02-03,20.5
"8071",2017-02-04,19.95
"8072",2017-02-05,20.42
"8073",2017-02-06,20.52
"8074",2017-02-07,21.16
"8075",2017-02-08,21.68
"8076",2017-02-09,21.52
"8077",2017-02-10,21.02
"8078",2017-02-11,22.12
"8079",2017-02-12,21.97
"8080",2017-02-13,21.85
"8081",2017-02-14,22.47
"8082",2017-02-15,21.57
"8083",2017-02-16,21.59
"8084",2017-02-17,21.71
"8085",2017-02-18,21.86
"8086",2017-02-19,22.41
"8087",2017-02-20,23.01
"8088",2017-02-21,22.59
"8089",2017-02-22,NA
"8090",2017-02-23,NA
"8091",2017-02-24,NA
"8092",2017-02-25,NA
"8093",2017-02-26,NA
"8094",2017-02-27,NA
"8095",2017-02-28,NA
"8096",2017-03-01,NA
"8097",2017-03-02,NA
"8098",2017-03-03,NA
"8099",2017-03-04,NA
"8100",2017-03-05,NA
"8101",2017-03-06,NA
"8102",2017-03-07,NA
"8103",2017-03-08,NA
"8104",2017-03-09,NA
"8105",2017-03-10,NA
"8106",2017-03-11,NA
"8107",2017-03-12,NA
"8108",2017-03-13,NA
"8109",2017-03-14,NA
"8110",2017-03-15,NA
"8111",2017-03-16,NA
"8112",2017-03-17,NA
"8113",2017-03-18,NA
"8114",2017-03-19,NA
"8115",2017-03-20,NA
"8116",2017-03-21,NA
"8117",2017-03-22,NA
"8118",2017-03-23,NA
"8119",2017-03-24,NA
"8120",2017-03-25,NA
"8121",2017-03-26,NA
"8122",2017-03-27,NA
"8123",2017-03-28,NA
"8124",2017-03-29,23.03
"8125",2017-03-30,23.32
"8126",2017-03-31,23.75
"8127",2017-04-01,23.66
"8128",2017-04-02,24.04
"8129",2017-04-03,24.51
"8130",2017-04-04,25.28
"8131",2017-04-05,25.7
"8132",2017-04-06,26.25
"8133",2017-04-07,24.42
"8134",2017-04-08,22.69
"8135",2017-04-09,22.42
"8136",2017-04-10,22.58
"8137",2017-04-11,22.59
"8138",2017-04-12,22.95
"8139",2017-04-13,23.12
"8140",2017-04-14,23.43
"8141",2017-04-15,23.73
"8142",2017-04-16,23.71
"8143",2017-04-17,23.86
"8144",2017-04-18,23.91
"8145",2017-04-19,24.03
"8146",2017-04-20,24.35
"8147",2017-04-21,24.63
"8148",2017-04-22,24.86
"8149",2017-04-23,24.98
"8150",2017-04-24,25.03
"8151",2017-04-25,24.33
"8152",2017-04-26,24.42
"8153",2017-04-27,24.68
"8154",2017-04-28,25.64
"8155",2017-04-29,26.8
"8156",2017-04-30,26.84
"8157",2017-05-01,26.75
"8158",2017-05-02,26.66
"8159",2017-05-03,26.67
"8160",2017-05-04,26.92
"8161",2017-05-05,26.78
"8162",2017-05-06,24.85
"8163",2017-05-07,23.67
"8164",2017-05-08,23.48
"8165",2017-05-09,23.75
"8166",2017-05-10,23.95
"8167",2017-05-11,24.54
"8168",2017-05-12,24.83
"8169",2017-05-13,25.82
"8170",2017-05-14,26.31
"8171",2017-05-15,27.07
"8172",2017-05-16,27.23
"8173",2017-05-17,27.64
"8174",2017-05-18,27.74
"8175",2017-05-19,27.81
"8176",2017-05-20,28.02
"8177",2017-05-21,28.28
"8178",2017-05-22,28.3
"8179",2017-05-23,28.4
"8180",2017-05-24,28.24
"8181",2017-05-25,27.39
"8182",2017-05-26,26.95
"8183",2017-05-27,27
"8184",2017-05-28,27.07
"8185",2017-05-29,27.44
"8186",2017-05-30,27.76
"8187",2017-05-31,27.97
"8188",2017-06-01,28.42
"8189",2017-06-02,28.56
"8190",2017-06-03,28.13
"8191",2017-06-04,27.84
"8192",2017-06-05,27.68
"8193",2017-06-06,27.09
"8194",2017-06-07,26.1
"8195",2017-06-08,25.88
"8196",2017-06-09,26.41
"8197",2017-06-10,26.72
"8198",2017-06-11,26.85
"8199",2017-06-12,27.43
"8200",2017-06-13,27.5
"8201",2017-06-14,27.76
"8202",2017-06-15,27.94
"8203",2017-06-16,28.06
"8204",2017-06-17,28.14
"8205",2017-06-18,28.39
"8206",2017-06-19,28.17
"8207",2017-06-20,28.23
"8208",2017-06-21,28.64
"8209",2017-06-22,28.98
"8210",2017-06-23,29.2
"8211",2017-06-24,29.48
"8212",2017-06-25,29.76
"8213",2017-06-26,29.71
"8214",2017-06-27,29.81
"8215",2017-06-28,30.07
"8216",2017-06-29,30.12
"8217",2017-06-30,30.46
"8218",2017-07-01,30.32
"8219",2017-07-02,30.01
"8220",2017-07-03,29.97
"8221",2017-07-04,30.19
"8222",2017-07-05,30.1
"8223",2017-07-06,30.38
"8224",2017-07-07,30.3
"8225",2017-07-08,30.2
"8226",2017-07-09,29.84
"8227",2017-07-10,NA
"8228",2017-07-11,NA
"8229",2017-07-12,NA
"8230",2017-07-13,NA
"8231",2017-07-14,NA
"8232",2017-07-15,NA
"8233",2017-07-16,NA
"8234",2017-07-17,NA
"8235",2017-07-18,NA
"8236",2017-07-19,NA
"8237",2017-07-20,NA
"8238",2017-07-21,NA
"8239",2017-07-22,NA
"8240",2017-07-23,NA
"8241",2017-07-24,NA
"8242",2017-07-25,NA
"8243",2017-07-26,NA
"8244",2017-07-27,NA
"8245",2017-07-28,NA
"8246",2017-07-29,NA
"8247",2017-07-30,NA
"8248",2017-07-31,NA
"8249",2017-08-01,NA
"8250",2017-08-02,NA
"8251",2017-08-03,NA
"8252",2017-08-04,NA
"8253",2017-08-05,NA
"8254",2017-08-06,NA
"8255",2017-08-07,NA
"8256",2017-08-08,NA
"8257",2017-08-09,NA
"8258",2017-08-10,NA
"8259",2017-08-11,NA
"8260",2017-08-12,NA
"8261",2017-08-13,NA
"8262",2017-08-14,NA
"8263",2017-08-15,NA
"8264",2017-08-16,NA
"8265",2017-08-17,NA
"8266",2017-08-18,NA
"8267",2017-08-19,NA
"8268",2017-08-20,NA
"8269",2017-08-21,NA
"8270",2017-08-22,NA
"8271",2017-08-23,NA
"8272",2017-08-24,NA
"8273",2017-08-25,NA
"8274",2017-08-26,NA
"8275",2017-08-27,NA
"8276",2017-08-28,NA
"8277",2017-08-29,NA
"8278",2017-08-30,NA
"8279",2017-08-31,NA
"8280",2017-09-01,NA
"8281",2017-09-02,NA
"8282",2017-09-03,NA
"8283",2017-09-04,NA
"8284",2017-09-05,NA
"8285",2017-09-06,NA
"8286",2017-09-07,NA
"8287",2017-09-08,NA
"8288",2017-09-09,NA
"8289",2017-09-10,NA
"8290",2017-09-11,NA
"8291",2017-09-12,NA
"8292",2017-09-13,NA
"8293",2017-09-14,NA
"8294",2017-09-15,NA
"8295",2017-09-16,NA
"8296",2017-09-17,NA
"8297",2017-09-18,NA
"8298",2017-09-19,NA
"8299",2017-09-20,NA
"8300",2017-09-21,NA
"8301",2017-09-22,NA
"8302",2017-09-23,NA
"8303",2017-09-24,NA
"8304",2017-09-25,NA
"8305",2017-09-26,NA
"8306",2017-09-27,NA
"8307",2017-09-28,NA
"8308",2017-09-29,NA
"8309",2017-09-30,NA
"8310",2017-10-01,NA
"8311",2017-10-02,NA
"8312",2017-10-03,NA
"8313",2017-10-04,NA
"8314",2017-10-05,NA
"8315",2017-10-06,NA
"8316",2017-10-07,NA
"8317",2017-10-08,NA
"8318",2017-10-09,NA
"8319",2017-10-10,NA
"8320",2017-10-11,NA
"8321",2017-10-12,NA
"8322",2017-10-13,NA
"8323",2017-10-14,NA
"8324",2017-10-15,NA
"8325",2017-10-16,NA
"8326",2017-10-17,NA
"8327",2017-10-18,NA
"8328",2017-10-19,NA
"8329",2017-10-20,NA
"8330",2017-10-21,NA
"8331",2017-10-22,NA
"8332",2017-10-23,NA
"8333",2017-10-24,NA
"8334",2017-10-25,NA
"8335",2017-10-26,NA
"8336",2017-10-27,NA
"8337",2017-10-28,NA
"8338",2017-10-29,NA
"8339",2017-10-30,NA
"8340",2017-10-31,NA
"8341",2017-11-01,NA
"8342",2017-11-02,NA
"8343",2017-11-03,NA
"8344",2017-11-04,NA
"8345",2017-11-05,NA
"8346",2017-11-06,NA
"8347",2017-11-07,NA
"8348",2017-11-08,NA
"8349",2017-11-09,NA
"8350",2017-11-10,NA
"8351",2017-11-11,NA
"8352",2017-11-12,NA
"8353",2017-11-13,NA
"8354",2017-11-14,NA
"8355",2017-11-15,NA
"8356",2017-11-16,NA
"8357",2017-11-17,NA
"8358",2017-11-18,NA
"8359",2017-11-19,NA
"8360",2017-11-20,NA
"8361",2017-11-21,NA
"8362",2017-11-22,NA
"8363",2017-11-23,NA
"8364",2017-11-24,NA
"8365",2017-11-25,NA
"8366",2017-11-26,NA
"8367",2017-11-27,NA
"8368",2017-11-28,NA
"8369",2017-11-29,NA
"8370",2017-11-30,NA
"8371",2017-12-01,NA
"8372",2017-12-02,NA
"8373",2017-12-03,NA
"8374",2017-12-04,NA
"8375",2017-12-05,NA
"8376",2017-12-06,NA
"8377",2017-12-07,NA
"8378",2017-12-08,NA
"8379",2017-12-09,NA
"8380",2017-12-10,NA
"8381",2017-12-11,NA
"8382",2017-12-12,NA
"8383",2017-12-13,NA
"8384",2017-12-14,NA
"8385",2017-12-15,NA
"8386",2017-12-16,NA
"8387",2017-12-17,NA
"8388",2017-12-18,NA
"8389",2017-12-19,NA
"8390",2017-12-20,NA
"8391",2017-12-21,20.63
"8392",2017-12-22,21.09
"8393",2017-12-23,21.16
"8394",2017-12-24,21.18
"8395",2017-12-25,21.06
"8396",2017-12-26,20.77
"8397",2017-12-27,21.29
"8398",2017-12-28,21.16
"8399",2017-12-29,20.78
"8400",2017-12-30,20.25
"8401",2017-12-31,19.84
"8402",2018-01-01,19.76
"8403",2018-01-02,18.77
"8404",2018-01-03,17.96
"8405",2018-01-04,16.01
"8406",2018-01-05,14.67
"8407",2018-01-06,13.86
"8408",2018-01-07,13.43
"8409",2018-01-08,14.12
"8410",2018-01-09,14.52
"8411",2018-01-10,15.27
"8412",2018-01-11,16.53
"8413",2018-01-12,16.31
"8414",2018-01-13,16.31
"8415",2018-01-14,15.54
"8416",2018-01-15,15.29
"8417",2018-01-16,15.69
"8418",2018-01-17,15.97
"8419",2018-01-18,14.91
"8420",2018-01-19,14.41
"8421",2018-01-20,14.6
"8422",2018-01-21,15.06
"8423",2018-01-22,16.09
"8424",2018-01-23,16.64
"8425",2018-01-24,16.66
"8426",2018-01-25,16.46
"8427",2018-01-26,16.79
"8428",2018-01-27,17.15
"8429",2018-01-28,17.64
"8430",2018-01-29,18.43
"8431",2018-01-30,17.93
"8432",2018-01-31,17.08
"8433",2018-02-01,17.64
"8434",2018-02-02,18.34
"8435",2018-02-03,17.72
"8436",2018-02-04,18.4
"8437",2018-02-05,18.85
"8438",2018-02-06,19.32
"8439",2018-02-07,20.38
"8440",2018-02-08,21.31
"8441",2018-02-09,21.12
"8442",2018-02-10,21.43
"8443",2018-02-11,21.72
"8444",2018-02-12,23.12
"8445",2018-02-13,22.85
"8446",2018-02-14,22.97
"8447",2018-02-15,23.58
"8448",2018-02-16,24.15
"8449",2018-02-17,24.12
"8450",2018-02-18,23.95
"8451",2018-02-19,23.39
"8452",2018-02-20,23.7
"8453",2018-02-21,24.15
"8454",2018-02-22,24.3
"8455",2018-02-23,24.56
"8456",2018-02-24,24.76
"8457",2018-02-25,25.3
"8458",2018-02-26,25.8
"8459",2018-02-27,24.94
"8460",2018-02-28,25.39
"8461",2018-03-01,25.39
"8462",2018-03-02,24.71
"8463",2018-03-03,23.52
"8464",2018-03-04,21.92
"8465",2018-03-05,21.46
"8466",2018-03-06,21.52
"8467",2018-03-07,21.08
"8468",2018-03-08,20.26
"8469",2018-03-09,19.36
"8470",2018-03-10,19.07
"8471",2018-03-11,20.44
"8472",2018-03-12,19.86
"8473",2018-03-13,19.49
"8474",2018-03-14,18.59
"8475",2018-03-15,18.35
"8476",2018-03-16,18.77
"8477",2018-03-17,19.02
"8478",2018-03-18,20.32
"8479",2018-03-19,20.63
"8480",2018-03-20,20.62
"8481",2018-03-21,20.6
"8482",2018-03-22,20.01
"8483",2018-03-23,19.47
"8484",2018-03-24,20.18
"8485",2018-03-25,20.59
"8486",2018-03-26,20.25
"8487",2018-03-27,20.65
"8488",2018-03-28,21.01
"8489",2018-03-29,21.53
"8490",2018-03-30,22.52
"8491",2018-03-31,22.35
"8492",2018-04-01,23.34
"8493",2018-04-02,23.82
"8494",2018-04-03,24.76
"8495",2018-04-04,25.41
"8496",2018-04-05,24.47
"8497",2018-04-06,25.29
"8498",2018-04-07,24.85
"8499",2018-04-08,25.45
"8500",2018-04-09,25.74
"8501",2018-04-10,25.75
"8502",2018-04-11,25.1
"8503",2018-04-12,24.87
"8504",2018-04-13,24.72
"8505",2018-04-14,25.02
"8506",2018-04-15,25.16
"8507",2018-04-16,24.61
"8508",2018-04-17,23.89
"8509",2018-04-18,24.55
"8510",2018-04-19,24.69
"8511",2018-04-20,24.45
"8512",2018-04-21,24.17
"8513",2018-04-22,24.69
"8514",2018-04-23,25.22
"8515",2018-04-24,25.57
"8516",2018-04-25,25.63
"8517",2018-04-26,25.69
"8518",2018-04-27,25.82
"8519",2018-04-28,25.68
"8520",2018-04-29,25.93
"8521",2018-04-30,25.27
"8522",2018-05-01,NA
"8523",2018-05-02,NA
"8524",2018-05-03,NA
"8525",2018-05-04,NA
"8526",2018-05-05,NA
"8527",2018-05-06,NA
"8528",2018-05-07,NA
"8529",2018-05-08,NA
"8530",2018-05-09,NA
"8531",2018-05-10,NA
"8532",2018-05-11,NA
"8533",2018-05-12,26.19
"8534",2018-05-13,25.64
"8535",2018-05-14,25.04
"8536",2018-05-15,25.4
"8537",2018-05-16,25.59
"8538",2018-05-17,25.57
"8539",2018-05-18,26.41
"8540",2018-05-19,25.67
"8541",2018-05-20,25.28
"8542",2018-05-21,25.24
"8543",2018-05-22,25.16
"8544",2018-05-23,25.92
"8545",2018-05-24,26.09
"8546",2018-05-25,26.17
"8547",2018-05-26,25.8
"8548",2018-05-27,25.32
"8549",2018-05-28,25.39
"8550",2018-05-29,25.94
"8551",2018-05-30,26.22
"8552",2018-05-31,26.56
"8553",2018-06-01,28.13
"8554",2018-06-02,28.72
"8555",2018-06-03,28.59
"8556",2018-06-04,28.33
"8557",2018-06-05,28.63
"8558",2018-06-06,28.9
"8559",2018-06-07,28.8
"8560",2018-06-08,28.66
"8561",2018-06-09,28.69
"8562",2018-06-10,28.83
"8563",2018-06-11,28.47
"8564",2018-06-12,28.8
"8565",2018-06-13,29.06
"8566",2018-06-14,29.72
"8567",2018-06-15,29.15
"8568",2018-06-16,30
"8569",2018-06-17,29.67
"8570",2018-06-18,29.97
"8571",2018-06-19,30.72
"8572",2018-06-20,30.54
"8573",2018-06-21,30.11
"8574",2018-06-22,30.4
"8575",2018-06-23,30.09
"8576",2018-06-24,30.09
"8577",2018-06-25,29.68
"8578",2018-06-26,30.67
"8579",2018-06-27,30.53
"8580",2018-06-28,30.26
"8581",2018-06-29,30.03
"8582",2018-06-30,29.8
"8583",2018-07-01,30.28
"8584",2018-07-02,30.58
"8585",2018-07-03,30.23
"8586",2018-07-04,30.38
"8587",2018-07-05,29.66
"8588",2018-07-06,30.18
"8589",2018-07-07,30.36
"8590",2018-07-08,30.81
"8591",2018-07-09,30.51
"8592",2018-07-10,30.11
"8593",2018-07-11,30.41
"8594",2018-07-12,30.12
"8595",2018-07-13,30.51
"8596",2018-07-14,31.05
"8597",2018-07-15,30.92
"8598",2018-07-16,30.65
"8599",2018-07-17,30.85
"8600",2018-07-18,30.69
"8601",2018-07-19,30.85
"8602",2018-07-20,31.04
"8603",2018-07-21,30.67
"8604",2018-07-22,30.69
"8605",2018-07-23,30.24
"8606",2018-07-24,29.79
"8607",2018-07-25,29.96
"8608",2018-07-26,30.67
"8609",2018-07-27,31.23
"8610",2018-07-28,30.56
"8611",2018-07-29,30
"8612",2018-07-30,29.69
"8613",2018-07-31,29.76
"8614",2018-08-01,29.68
"8615",2018-08-02,29.78
"8616",2018-08-03,29.99
"8617",2018-08-04,30.22
"8618",2018-08-05,30.39
"8619",2018-08-06,30.38
"8620",2018-08-07,30.57
"8621",2018-08-08,30.86
"8622",2018-08-09,31.91
"8623",2018-08-10,30.27
"8624",2018-08-11,30.13
"8625",2018-08-12,29.89
"8626",2018-08-13,29.95
"8627",2018-08-14,30.04
"8628",2018-08-15,30.39
"8629",2018-08-16,30.2
"8630",2018-08-17,30.65
"8631",2018-08-18,30.39
"8632",2018-08-19,30.27
"8633",2018-08-20,29.79
"8634",2018-08-21,31.15
"8635",2018-08-22,30.71
"8636",2018-08-23,30.42
"8637",2018-08-24,30.54
"8638",2018-08-25,30.22
"8639",2018-08-26,30.14
"8640",2018-08-27,30.06
"8641",2018-08-28,29.57
"8642",2018-08-29,29.33
"8643",2018-08-30,29.16
"8644",2018-08-31,29.2
"8645",2018-09-01,29.27
"8646",2018-09-02,28.85
"8647",2018-09-03,28
"8648",2018-09-04,NA
"8649",2018-09-05,NA
"8650",2018-09-06,NA
"8651",2018-09-07,NA
"8652",2018-09-08,NA
"8653",2018-09-09,NA
"8654",2018-09-10,NA
"8655",2018-09-11,NA
"8656",2018-09-12,NA
"8657",2018-09-13,NA
"8658",2018-09-14,NA
"8659",2018-09-15,NA
"8660",2018-09-16,NA
"8661",2018-09-17,NA
"8662",2018-09-18,NA
"8663",2018-09-19,NA
"8664",2018-09-20,NA
"8665",2018-09-21,NA
"8666",2018-09-22,NA
"8667",2018-09-23,NA
"8668",2018-09-24,NA
"8669",2018-09-25,NA
"8670",2018-09-26,NA
"8671",2018-09-27,NA
"8672",2018-09-28,NA
"8673",2018-09-29,NA
"8674",2018-09-30,NA
"8675",2018-10-01,NA
"8676",2018-10-02,NA
"8677",2018-10-03,NA
"8678",2018-10-04,NA
"8679",2018-10-05,NA
"8680",2018-10-06,NA
"8681",2018-10-07,NA
"8682",2018-10-08,NA
"8683",2018-10-09,NA
"8684",2018-10-10,NA
"8685",2018-10-11,NA
"8686",2018-10-12,NA
"8687",2018-10-13,NA
"8688",2018-10-14,NA
"8689",2018-10-15,NA
"8690",2018-10-16,NA
"8691",2018-10-17,NA
"8692",2018-10-18,NA
"8693",2018-10-19,NA
"8694",2018-10-20,NA
"8695",2018-10-21,NA
"8696",2018-10-22,NA
"8697",2018-10-23,NA
"8698",2018-10-24,NA
"8699",2018-10-25,NA
"8700",2018-10-26,NA
"8701",2018-10-27,NA
"8702",2018-10-28,NA
"8703",2018-10-29,NA
"8704",2018-10-30,NA
"8705",2018-10-31,NA
"8706",2018-11-01,NA
"8707",2018-11-02,NA
"8708",2018-11-03,NA
"8709",2018-11-04,NA
"8710",2018-11-05,NA
"8711",2018-11-06,NA
"8712",2018-11-07,25.76
"8713",2018-11-08,26.18
"8714",2018-11-09,26.5
"8715",2018-11-10,26.53
"8716",2018-11-11,26.24
"8717",2018-11-12,26.4
"8718",2018-11-13,26.66
"8719",2018-11-14,26.87
"8720",2018-11-15,26.51
"8721",2018-11-16,24.58
"8722",2018-11-17,23.19
"8723",2018-11-18,23.15
"8724",2018-11-19,23.71
"8725",2018-11-20,23.8
"8726",2018-11-21,23.65
"8727",2018-11-22,22.99
"8728",2018-11-23,22.85
"8729",2018-11-24,23.13
"8730",2018-11-25,23.4
"8731",2018-11-26,23.57
"8732",2018-11-27,22.97
"8733",2018-11-28,20.2
"8734",2018-11-29,18.69
"8735",2018-11-30,18.9
"8736",2018-12-01,19.26
"8737",2018-12-02,19.99
"8738",2018-12-03,20.58
"8739",2018-12-04,21.12
"8740",2018-12-05,20.15
"8741",2018-12-06,18.7
"8742",2018-12-07,18.9
"8743",2018-12-08,19.17
"8744",2018-12-09,19.32
"8745",2018-12-10,19.39
"8746",2018-12-11,18.45
"8747",2018-12-12,17.43
"8748",2018-12-13,17.64
"8749",2018-12-14,18.13
"8750",2018-12-15,18.82
"8751",2018-12-16,19.33
"8752",2018-12-17,18.72
"8753",2018-12-18,18.62
"8754",2018-12-19,18.82
"8755",2018-12-20,18.93
"8756",2018-12-21,18.66
"8757",2018-12-22,17.96
"8758",2018-12-23,17.89
"8759",2018-12-24,17.82
"8760",2018-12-25,18.05
"8761",2018-12-26,18.38
"8762",2018-12-27,18.83
"8763",2018-12-28,19.45
"8764",2018-12-29,20.34
"8765",2018-12-30,20.95
"8766",2018-12-31,21.26
"8767",2019-01-01,21.67
"8768",2019-01-02,22.12
"8769",2019-01-03,22.06
"8770",2019-01-04,22.3
"8771",2019-01-05,22.17
"8772",2019-01-06,21.14
"8773",2019-01-07,21.25
"8774",2019-01-08,21.69
"8775",2019-01-09,21.25
"8776",2019-01-10,19.6
"8777",2019-01-11,18.78
"8778",2019-01-12,18.94
"8779",2019-01-13,19.16
"8780",2019-01-14,19.57
"8781",2019-01-15,18.71
"8782",2019-01-16,17.73
"8783",2019-01-17,17.39
"8784",2019-01-18,17.81
"8785",2019-01-19,18.08
"8786",2019-01-20,18.14
"8787",2019-01-21,17
"8788",2019-01-22,16.8
"8789",2019-01-23,17.31
"8790",2019-01-24,17.88
"8791",2019-01-25,17.71
"8792",2019-01-26,16.76
"8793",2019-01-27,16.25
"8794",2019-01-28,15.55
"8795",2019-01-29,15.66
"8796",2019-01-30,15.49
"8797",2019-01-31,15.46
"8798",2019-02-01,16.15
"8799",2019-02-02,17.1
"8800",2019-02-03,17.94
"8801",2019-02-04,18.09
"8802",2019-02-05,18.32
"8803",2019-02-06,19.15
"8804",2019-02-07,19.66
"8805",2019-02-08,19.89
"8806",2019-02-09,20.26
"8807",2019-02-10,21.13
"8808",2019-02-11,21.77
"8809",2019-02-12,22.09
"8810",2019-02-13,21.45
"8811",2019-02-14,20.2
"8812",2019-02-15,20.82
"8813",2019-02-16,20.88
"8814",2019-02-17,21.61
"8815",2019-02-18,21.88
"8816",2019-02-19,23.32
"8817",2019-02-20,22.89
"8818",2019-02-21,23.52
"8819",2019-02-22,24.22
"8820",2019-02-23,24.68
"8821",2019-02-24,25.09
"8822",2019-02-25,24.44
"8823",2019-02-26,23.73
"8824",2019-02-27,24.09
"8825",2019-02-28,23.89
"8826",2019-03-01,24
"8827",2019-03-02,24.08
"8828",2019-03-03,24.13
"8829",2019-03-04,24.66
"8830",2019-03-05,24.61
"8831",2019-03-06,22.31
"8832",2019-03-07,20.79
"8833",2019-03-08,20.79
"8834",2019-03-09,21.18
"8835",2019-03-10,21.98
"8836",2019-03-11,23.05
"8837",2019-03-12,24.04
"8838",2019-03-13,23.84
"8839",2019-03-14,23.58
"8840",2019-03-15,24.06
"8841",2019-03-16,24.14
"8842",2019-03-17,24.11
"8843",2019-03-18,23.55
"8844",2019-03-19,22.18
"8845",2019-03-20,21.48
"8846",2019-03-21,21.32
"8847",2019-03-22,20.85
"8848",2019-03-23,20.78
"8849",2019-03-24,20.85
"8850",2019-03-25,21.14
"8851",2019-03-26,21.78
"8852",2019-03-27,21.94
"8853",2019-03-28,21.5
"8854",2019-03-29,21.69
"8855",2019-03-30,22.21
"8856",2019-03-31,22.45
"8857",2019-04-01,23.27
"8858",2019-04-02,23.41
"8859",2019-04-03,23.19
"8860",2019-04-04,22.99
"8861",2019-04-05,24.02
"8862",2019-04-06,24.67
"8863",2019-04-07,25.22
"8864",2019-04-08,25.74
"8865",2019-04-09,25.64
"8866",2019-04-10,25.29
"8867",2019-04-11,25.6
"8868",2019-04-12,26.08
"8869",2019-04-13,26.18
"8870",2019-04-14,26.23
"8871",2019-04-15,26.35
"8872",2019-04-16,26.13
"8873",2019-04-17,25.79
"8874",2019-04-18,25.86
"8875",2019-04-19,25.81
"8876",2019-04-20,24.78
"8877",2019-04-21,24.5
"8878",2019-04-22,24.48
"8879",2019-04-23,24.7
"8880",2019-04-24,25.22
"8881",2019-04-25,25.11
